id,titolo_originale,titolo,anno,genere,durata,paese,voto_medio,voto_critica,voto_pubblico,voti_totali,humor,ritmo,impegno,tensione
36669,The Land Before Time IX: The Journey to the Big Water,Alla ricerca della valle incantata 9,2002,Animazione,71,USA,3.5,4.0,3,6,1,2,0,1
36670,The Land Before Time X: The Great Longneck Migration,Alla ricerca della valle incantata 10,2003,Animazione,72,USA,4.0,4.0,4,3,1,2,0,1
36674,Lost Treasure,Il tesoro perduto,2003,Azione,85,USA,3.3,2.0,5,9,0,2,0,1
36675,Generation X,Generation X,1996,Azione,87,USA,4.0,4.0,4,3,0,2,0,2
36677,The Dust Factory,Il lago dei sogni,2004,Drammatico,99,USA,4.3,4.0,5,6,1,1,0,1
36679,Apocalypto,Apocalypto,2006,Avventura,139,USA,7.0,6.86,7,387,1,3,4,3
36680,Direktøren for det hele,Il grande capo,2006,Commedia,99,"Danimarca, Svezia",6.9,7.0,7,136,4,3,3,4
36681,L'aria salata,L'aria salata,2006,Drammatico,85,Italia,7.0,7.0,7,61,0,2,3,2
36682,Dream a Little Dream,Ricordati di sognarmi,1989,Commedia,114,USA,5.7,4.0,7,4,2,2,0,0
36686,The Pursuit of Happiness,La ricerca della felicità,2006,Drammatico,117,USA,6.2,5.8,7,367,0,2,1,2
36687,Rocky Balboa,Rocky Balboa,2006,Drammatico,102,USA,6.4,6.4,6,230,1,3,3,3
36688,Elsa y Fred,Intramontabile effervescenza,2005,Commedia,106,"Spagna, Argentina",6.2,6.0,6,10,0,0,0,0
36690,Unaccompanied Minors,Mi sono perso il Natale,2006,Commedia,90,USA,3.2,2.0,4,11,1,2,0,0
36691,What Makes a Family,Questa è la mia famiglia,2001,Drammatico,87,USA,6.2,6.0,6,6,1,2,0,1
36694,Combat d'amour en songe,Pugna d'amore in sogno,2000,Drammatico,122,"Francia, Portogallo",7.9,8.25,8,6,1,2,3,1
36695,La science des rêves,L'arte del sogno,2006,Commedia,105,"Francia, Italia",6.5,6.24,7,158,2,2,1,1
36696,La strada di Levi,La strada di Levi,2006,Documentario,92,Italia,7.3,7.6,7,30,1,2,2,0
36697,The Guardian,The Guardian,2006,Azione,136,USA,5.6,5.44,6,99,1,2,0,1
36699,Blood Diamond,Blood Diamond. Diamanti di sangue,2006,Avventura,143,USA,7.2,7.3,7,331,1,4,3,3
36700,Dreamgirls,Dreamgirls,2006,Musicale,131,USA,6.1,5.75,7,64,1,2,0,1
36701,Step Up,Step Up,2006,Musicale,103,USA,4.2,3.67,5,59,0,2,0,1
36703,Love + Hate,Love + Hate,2005,Drammatico,86,"Gran Bretagna, Irlanda",6.2,,6,13,0,0,0,0
36704,Un amore su misura,Un amore su misura,2006,Commedia,94,Italia,4.7,4.0,5,15,1,2,0,0
36707,Sueño,Il potere dei sogni,2005,Commedia,104,USA,3.7,2.0,5,4,0,0,0,0
36709,The Last King of Scotland,L'ultimo re di Scozia,2006,Biografico,121,USA,6.8,6.76,7,191,0,3,2,3
36710,Letters from Iwo Jima,Lettere da Iwo Jima,2006,Guerra,141,USA,8.1,8.14,8,337,0,2,3,2
36711,The Good Shepherd,The Good Shepherd. L'ombra del potere,2006,Drammatico,167,USA,6.4,6.38,6,171,1,2,3,2
36712,Ratatouille,Ratatouille,2007,Animazione,111,USA,7.8,7.76,8,428,3,3,0,1
36713,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhs,Borat - Studio culturale sull'America a beneficio della...,2006,Grottesco,84,USA,5.5,5.44,6,261,4,4,3,0
36714,Spider-Man 3,Spider-Man 3,2007,Supereroi,156,USA,6.0,5.91,6,414,2,3,2,2
36715,The Good German,Intrigo a Berlino,2006,Spionaggio,105,USA,5.7,5.93,6,83,0,2,2,2
36716,La cena per farli conoscere,La cena per farli conoscere,2006,Commedia,99,Italia,5.5,5.36,6,108,1,1,1,1
36717,Alpha Dog,Alpha Dog,2006,Drammatico,117,USA,6.3,6.31,6,141,0,3,3,2
36718,Julian Po,In viaggio verso il mare,1997,,80,USA,6.3,6.0,7,3,2,2,0,1
36719,The Night Listener,Una voce nella notte,2006,Thriller,86,USA,5.3,5.0,6,39,1,1,2,3
36720,Night at the Museum,Una notte al museo,2006,Commedia,108,USA,5.8,5.63,6,286,3,3,1,0
36721,Miss Potter,Miss Potter,2006,Biografico,92,"Gran Bretagna, USA",5.6,5.33,6,69,1,2,0,1
36722,Thrill of the Kill,Il profumo della paura,2006,Thriller,88,USA,5.0,6.0,4,8,0,2,0,2
36724,Mi fido di te,Mi fido di te,2006,Commedia,100,Italia,5.3,4.58,6,97,2,2,0,0
36725,Chin-jeol-han Geum-ja-sshi,Lady Vendetta,2005,Noir,112,Corea del Sud,7.8,7.58,8,238,0,2,3,3
36729,Hannibal Rising,Hannibal Lecter. Le origini del Male,2007,Thriller,117,"Francia, Gran Bretagna, USA",5.3,5.0,6,137,0,2,1,2
36730,Tenacious D in: The Pick of Destiny,Tenacious D e il destino del rock,2006,Commedia,93,USA,5.8,5.36,6,84,2,2,0,1
36731,Le fiamme del paradiso. Le flame del paradis,Le fiamme del paradiso. Le flame del paradis,2006,Drammatico,83,Italia,7.0,7.33,7,6,0,2,3,1
36732,The Holiday,L'amore non va in vacanza,2006,Commedia,138,USA,6.3,6.21,6,197,2,2,0,1
36733,Breaking and Entering,Complicità e sospetti,2006,Drammatico,120,"Gran Bretagna, USA",5.9,5.8,6,50,0,2,1,1
36734,The Buddy Holly Story,The Buddy Holly Story,1978,Biografico,113,USA,4.9,4.0,6,6,0,0,0,0
36736,Notte prima degli esami. Oggi,Notte prima degli esami. Oggi,2007,Commedia,102,Italia,4.4,3.87,5,182,1,2,0,1
36739,Apnea,Apnea,2006,Drammatico,85,Italia,5.8,6.0,6,20,0,2,1,1
36742,Saturno contro,Saturno contro,2007,Drammatico,110,Italia,6.1,6.17,6,267,2,2,2,2
36743,Notes on a Scandal,Diario di uno scandalo,2006,Drammatico,92,Gran Bretagna,7.2,7.21,7,182,1,2,2,3
36744,Barnyard,Barnyard - Il cortile,2006,Animazione,90,"Germania, USA",5.9,6.0,6,19,0,0,0,0
36745,Music and Lyrics,Scrivimi una canzone,2007,Commedia,96,USA,6.2,5.92,7,125,2,2,0,0
36749,La lotta dell'uomo per la sua sopravvivenza,La lotta dell'uomo per la sua sopravvivenza,1970,Storico,620,Italia,7.9,8.0,8,6,0,2,4,0
36750,Santa Fe Trail,I pascoli dell'odio,1940,Western,110,USA,6.5,6.5,6,17,0,2,1,2
36751,Benilde ou a Virgem Mãe,Benilde o la Vergine Madre,1975,Drammatico,106,Portogallo,7.5,8.25,7,27,0,1,4,2
36753,Les chevaliers du ciel,Sky Fighters,2005,Azione,102,Francia,4.9,4.0,6,22,0,2,0,2
36754,Evil Aliens,Evil Aliens - Preparati a scappare,2005,Fantascienza,93,Gran Bretagna,5.0,4.33,6,7,0,0,0,0
36756,Behind the Camera: The Unauthorized Story of 'Diff'rent Strokes',La vera storia di Arnold,2006,Biografico,88,USA,5.9,5.33,7,5,1,2,0,1
36757,The Last American Hero,Il diavolo del volante,1973,Drammatico,95,USA,6.3,6.0,7,6,2,2,0,2
36758,Uno su due,Uno su due,2006,Drammatico,100,Italia,6.1,5.67,7,52,1,2,2,1
36759,Running with Scissors,Correndo con le forbici in mano,2006,Commedia,116,USA,5.8,6.0,6,44,1,2,1,1
36761,Sub Zero,Sub Zero - Paura sulle montagne,2005,Azione,90,USA,3.8,4.0,4,4,1,2,0,2
36763,Soul Plane,Soul Plane,2004,Commedia,86,USA,4.3,4.0,5,10,2,2,0,0
36764,Hercules,Hercules,2005,Avventura,160,USA,5.0,6.0,4,6,1,2,0,1
36766,Charlotte's Web,La tela di Carlotta,2006,Commedia,97,USA,6.0,5.33,7,40,1,2,1,1
36767,Rosso come il cielo,Rosso come il cielo,2005,Drammatico,95,Italia,7.3,7.0,8,28,1,2,4,1
36768,In memoria di me,In memoria di me,2006,Drammatico,115,Italia,6.6,7.12,6,82,1,1,3,1
36769,Ho voglia di te,Ho voglia di te,2006,Commedia,110,Italia,3.2,2.78,4,72,0,2,0,1
36770,A Guide to Recognizing Your Saints,Guida per riconoscere i tuoi santi,2006,Drammatico,98,USA,6.9,7.12,7,123,1,3,2,4
36771,Saw III,Saw III. L'enigma senza fine,2006,Horror,113,USA,5.8,5.63,6,164,0,3,1,4
36774,Dagli archivi della polizia criminale,Dagli archivi della polizia criminale,1973,Poliziesco,85,Italia,3.9,4.0,4,8,0,2,0,2
36775,Subway Stories: Tales from the Underground,Subway Stories - Cronache metropolitane,1997,Drammatico,83,USA,4.0,,4,5,0,0,0,0
36776,La polizia sta a guardare,La polizia sta a guardare,1973,Poliziesco,95,Italia,6.3,6.0,7,16,0,2,0,2
36777,Empire Falls,Le cascate del cuore,2005,Drammatico,240,USA,6.7,7.0,6,10,0,0,0,0
36780,Le comiche di Charlot,Le comiche di Charlot,1922,Commedia,110,USA,8.3,8.0,9,9,3,3,0,0
36782,Death of a President,Death of a President,2006,Drammatico,90,Gran Bretagna,6.6,7.13,6,31,1,3,3,3
36783,The Ice Harvest,The Ice Harvest,2005,Commedia,88,USA,5.9,6.2,6,29,1,2,0,2
36784,Lezioni di volo,Lezioni di volo,2007,Drammatico,106,Italia,5.3,4.86,6,48,0,2,1,0
36785,Rush of Fear,Ai confini della paura,2003,Drammatico,85,USA,6.5,6.0,7,3,0,2,0,2
36786,Ghost Rider,Ghost Rider,2007,Azione,114,USA,4.6,4.41,5,195,1,3,1,2
36787,Astérix et les Vikings,Asterix e i vichinghi,2006,Animazione,78,"Francia, Danimarca",5.7,5.75,6,39,2,2,0,0
36790,Shijie,Il mondo,2004,Drammatico,134,Cina,7.2,8.0,6,15,0,1,3,1
36791,Il 7 e l'8,Il 7 e l'8,2007,Commedia,93,Italia,6.2,6.23,6,200,3,3,0,1
36792,Aliens of the Deep,Aliens of the Deep,2005,Documentario,45,USA,6.5,6.5,6,19,0,2,3,1
36793,Mio Mao,Mio Mao,1970,Drammatico,103,Italia,3.8,4.0,4,4,1,2,2,1
36796,Bordertown,Bordertown,2007,Drammatico,115,"USA, Gran Bretagna",4.5,4.0,5,59,1,4,4,2
36797,Because I Said So,Perché te lo dice mamma,2007,Commedia,102,USA,4.0,3.33,5,49,2,2,0,1
36798,Norbit,Norbit,2007,Commedia,102,USA,4.1,3.7,4,71,1,1,0,0
36799,Sanxia haoren,Still Life,2006,Drammatico,108,"Cina, Hong Kong",7.3,7.6,7,96,0,1,4,1
36800,The Hottest State,L'amore giovane,2006,Drammatico,117,USA,4.2,2.8,6,24,0,2,1,1
36801,300,300,2006,Mitologico,117,USA,5.2,4.61,6,559,1,3,2,2
36802,Kyua,The Cure,1997,Thriller,111,Giappone,7.9,7.9,8,63,1,2,2,3
36803,Uchu daikaijû dogora,Dogora il mostro della grande palude,1964,Horror,83,Giappone,5.9,6.0,6,9,3,2,0,1
36804,Liscio,Liscio,2006,Commedia,80,Italia,5.2,5.0,5,12,0,2,1,0
36806,La masseria delle allodole,La masseria delle allodole,2007,Drammatico,122,"Bulgaria, Francia, Italia, Spagna, Gran Bretagna",6.2,5.22,7,62,0,4,4,3
36807,Il lupo,Il lupo,2007,Drammatico,89,Italia,3.4,3.0,4,18,0,0,0,0
36810,Virtual Storm,Virtual Storm. Tempesta virtuale,2000,Fantascienza,100,USA,2.4,2.0,3,5,0,2,0,1
36812,Estratto dagli archivi segreti della polizia di una capitale europea,Estratto dagli archivi segreti della polizia di una capitale europea,1972,Horror,82,"Italia, Spagna",4.8,3.5,6,13,0,0,0,0
36815,Goodbye Bafana,Il colore della libertà,2007,Drammatico,140,"Germania, Belgio, Sudafrica, Gran Bretagna, Lussemburgo",5.8,5.29,6,61,0,2,3,2
36816,Centochiodi,Centochiodi,2007,Drammatico,92,Italia,6.4,6.58,6,153,0,2,3,1
36817,Maradona - La mano de Dios,Maradona - La mano de Dios,2007,Biografico,100,"Italia, Spagna",4.0,3.73,4,44,0,2,1,1
36818,Stay Alive,Stay Alive,2006,Horror,85,USA,3.5,3.38,4,53,0,1,0,2
36819,Bridge to Terabithia,Un ponte per Terabithia,2007,Fantasy,95,USA,6.0,5.91,6,133,3,3,3,3
36826,Shooter,Shooter,2007,Azione,124,USA,6.3,6.29,6,187,0,3,3,1
36828,Total Khéops,Casino totale,2002,Noir,90,Francia,6.3,7.0,6,4,0,3,0,3
36829,Il segreto di Thomas,Il segreto di Thomas,2002,Drammatico,150,Italia,6.1,6.0,6,8,0,2,2,2
36830,The Reaping,I segni del Male,2007,Horror,96,USA,5.5,5.18,6,75,0,2,2,3
36831,The Illusionist,The Illusionist,2006,Drammatico,110,"USA, Repubblica Ceca",6.4,6.26,7,301,2,3,1,3
36832,Molière,Le avventure galanti del giovane Molière,2006,Commedia,120,Francia,6.0,6.25,6,30,2,2,0,0
36833,Mr. Bean's Holiday,Mr. Bean's Holiday,2007,Commedia,90,Gran Bretagna,5.5,5.4,6,103,2,2,0,0
36834,Das Leben der Anderen,Le vite degli altri,2006,Drammatico,137,Germania,8.2,8.23,8,507,1,3,4,4
36837,Tutte le donne della mia vita,Tutte le donne della mia vita,2006,Commedia,96,Italia,3.7,3.0,4,48,0,2,0,1
36838,Selon Charlie,Quello che gli uomini non dicono,2005,Drammatico,135,Francia,5.5,5.0,6,6,1,2,1,0
36839,Drabet,Gli innocenti,2005,Drammatico,100,Danimarca,7.0,6.75,7,23,0,2,4,2
36841,Nero bifamiliare,Nero bifamiliare,2007,Commedia,90,Italia,4.4,4.45,4,60,1,1,1,1
36843,Perfect Stranger,Perfect Stranger,2007,Thriller,110,USA,5.2,5.09,5,95,0,2,0,2
36844,Last Minute Marocco,Last Minute Marocco,2007,Commedia,88,Italia,3.8,3.5,4,32,1,2,1,1
36846,Goya's Ghosts,L'ultimo inquisitore,2006,Biografico,106,Spagna,5.5,4.69,6,123,1,2,1,1
36848,Bosque de sombras,The Backwoods. Prigionieri nel bosco,2006,Thriller,153,"Gran Bretagna, Francia, Spagna",5.5,5.67,5,35,0,2,0,2
36849,Chek law dak gung,Naked Weapon,2006,Azione,92,Hong Kong,1.6,1.0,2,5,0,0,0,0
36850,A Little Trip to Heaven,Messenger,2006,Thriller,86,"Islanda, USA",6.4,,6,7,0,0,0,0
36851,7 km da Gerusalemme,7 km da Gerusalemme,2006,Drammatico,108,Italia,4.1,3.5,5,21,2,2,3,1
36852,Un couple épatant,Una coppia perfetta,2002,Commedia,97,Francia,8.2,8.0,8,4,2,2,2,1
36856,Dare mo shiranai,Nobody Knows,2004,Drammatico,141,Giappone,7.8,7.55,8,52,0,3,5,2
36858,Cavale,Rincorsa,2002,Thriller,111,"Francia, Belgio",7.8,8.0,8,7,0,3,0,3
36859,Une affaire privée,Un affare privato,2002,Noir,107,Francia,6.9,8.0,6,5,0,3,0,3
36861,Mio fratello è figlio unico,Mio fratello è figlio unico,2007,Commedia,100,Italia,6.9,6.87,7,271,2,3,2,2
36862,Wild Hogs,Svalvolati on the Road,2007,Commedia,99,USA,5.3,5.46,5,120,2,2,0,0
36863,Il mio Paese,Il mio Paese,2006,Documentario,113,Italia,6.9,7.0,7,14,1,2,3,1
36864,The Number 23,Number 23,2007,Thriller,95,USA,5.2,5.05,5,199,0,2,0,2
36865,Dead of Night,La morte dietro la porta,1972,Horror,87,Canada,5.9,5.0,7,26,0,2,0,3
36866,Salvador (Puig Antich),Salvador ­ 26 anni contro,2006,Drammatico,125,Spagna,7.5,7.8,7,43,0,3,4,4
36867,Marlene de Sousa,Marlene de Sousa,2004,Drammatico,96,Italia,7.1,8.0,6,6,0,2,3,2
36868,The Marine,Presa mortale,2006,Azione,93,USA,4.2,4.5,4,30,0,3,0,1
36869,Camicie rosse (Anita Garibaldi),Camicie rosse (Anita Garibaldi),1952,Storico,99,"Italia, Francia",5.7,5.33,6,12,0,2,1,1
36870,Thompson 1880,Thompson 1880,1966,Western,88,"Italia, Spagna",2.0,1.0,3,3,0,0,0,0
36871,...e venne il tempo di uccidere,...e venne il tempo di uccidere,1968,Western,95,Italia,3.5,2.0,5,5,0,1,0,1
36872,"La mano nera - prima della mafia, più della mafia","La mano nera - prima della mafia, più della mafia",1973,Poliziesco,90,Italia,5.0,4.67,5,6,0,0,0,0
36873,Il poliziotto è marcio,Il poliziotto è marcio,1974,Poliziesco,90,"Italia, Francia",6.9,6.69,7,54,0,2,0,2
36874,"In nome del padre, del figlio e della Colt","In nome del padre, del figlio e della Colt",1975,Western,77,"Italia, Spagna",3.2,3.0,3,4,0,0,0,0
36876,Fascination,Fascination,2004,Thriller,95,"Germania, Gran Bretagna",4.4,4.0,5,6,0,2,0,1
36880,Voce del verbo amore,Voce del verbo amore,2007,Commedia,92,Italia,3.4,3.25,4,28,1,2,0,0
36881,The Bridge,The Bridge - Il ponte,2007,Documentario,93,"Gran Bretagna, USA",5.8,6.5,5,19,0,1,2,3
36882,Ils,Them,2006,Thriller,77,"Francia, Romania",5.8,5.65,6,108,0,2,0,2
36883,Epic Movie,Epic Movie,2007,Commedia,86,USA,2.6,2.14,3,81,1,2,0,0
36884,Après la vie,Dopo la vita,2002,Drammatico,124,"Francia, Belgio",8.1,8.0,8,6,0,3,2,2
36887,News from Home/News from House,News from Home/News from House,2005,Documentario,97,"Israele, Francia, Germania",6.8,8.0,6,6,1,2,4,2
36888,Fear and Desire,Paura e desiderio,1952,Guerra,68,USA,6.5,6.67,6,124,0,2,3,1
36889,A Guy Named Joe,Joe il pilota,1943,Commedia,120,USA,6.9,7.67,6,12,0,0,0,0
36893,Quatre étoiles,Hotel cinque stelle,2006,Commedia,100,Francia,6.0,6.0,6,12,3,3,0,0
36895,Vier Minuten,Quattro minuti,2006,Drammatico,112,Germania,7.3,7.13,7,99,2,4,4,4
36896,Ghost Son,Ghost Son,2005,Thriller,96,"Italia, Sudafrica, Spagna, Gran Bretagna",5.3,5.25,5,44,0,2,1,2
36897,La môme,La vie en rose,2007,Biografico,140,"Francia, Gran Bretagna, Repubblica Ceca",6.5,6.56,7,95,1,2,2,2
36898,Irresistible,Le verità negate,2006,Drammatico,102,Australia,4.9,4.0,6,30,0,2,0,2
36899,Man of the Year,L'uomo dell'anno,2006,Commedia,115,USA,6.3,6.43,6,109,2,2,2,1
36900,Notturno bus,Notturno bus,2007,Commedia,104,Italia,6.7,6.8,7,148,2,3,1,2
36901,The Hills Have Eyes II,Le colline hanno gli occhi 2,2007,Horror,89,USA,4.1,3.57,5,77,1,2,0,1
36902,Breach,Breach. L'infiltrato,2007,Spionaggio,110,USA,7.1,7.29,7,126,1,2,2,2
36903,"Io, l'altro","Io, l'altro",2006,Drammatico,80,Italia,5.6,5.0,6,19,0,1,2,1
36904,Zodiac,Zodiac,2007,Thriller,158,USA,7.4,7.5,7,539,1,3,3,3
36905,Prey,Prey - La caccia è aperta,2007,Drammatico,92,"USA, Sudafrica",4.4,5.2,4,49,1,2,0,1
36906,The Cheetah Girls,Una canzone per le Cheetah Girls,2003,Commedia,89,"Canada, USA",4.9,6.0,4,6,2,2,0,0
36907,The Untold,The Untold - Agguato nel buio,2003,Thriller,80,Canada,5.0,6.0,4,3,0,2,0,2
36908,In Her Mother's Footsteps,Le due verità di Kate,2006,Thriller,88,"USA, Canada",6.4,6.0,7,8,0,2,0,2
36912,Music for Madame,Musica per signora,1937,Commedia,81,USA,4.8,6.0,4,3,1,2,1,1
36913,Riri Shushu No Subete,All about Lily Chou Chou,2001,Drammatico,146,Giappone,7.0,8.0,6,10,0,0,0,0
36915,Jesus Camp,Jesus Camp,2006,Documentario,87,USA,7.9,7.8,8,18,0,2,3,0
36916,Akumu tantei,Nightmare Detective,2006,Thriller,107,Giappone,6.6,6.36,7,72,0,3,1,4
36918,100 Days in the Jungle,100 giorni nella giungla,2002,Drammatico,92,Canada,4.0,4.0,4,4,0,2,0,2
36919,Poslesloviye,Epilogo,1983,Drammatico,93,URSS,7.5,8.0,7,5,0,1,4,1
36921,Pirates of the Caribbean: At World's End,Pirati dei Caraibi. Ai confini del mondo,2007,Avventura,168,USA,5.3,4.8,6,316,2,3,0,1
36922,Man cheng jin dai huang jin jia,La città proibita,2006,Drammatico,111,"Hong Kong, Cina",6.9,6.91,7,169,0,2,2,3
36923,The History Boys,The History Boys,2006,Drammatico,104,Gran Bretagna,6.9,7.43,6,41,2,2,2,1
36924,Breakfast on Pluto,Breakfast on Pluto,2005,Commedia,104,"Irlanda, Gran Bretagna",7.2,7.35,7,116,3,4,2,2
36925,Come l'ombra,Come l'ombra,2006,Drammatico,87,Italia,6.6,6.55,7,35,0,3,3,2
36926,Prinzessin macht blau,Una principessa in fuga,2004,Commedia,91,Germania,4.0,4.0,4,6,1,2,1,1
36927,Ossessione fatale,Ossessione fatale,1991,Drammatico,87,Italia,3.0,3.33,3,14,0,2,0,1
36928,Legacy of Fear,Il gioco della paura,2006,Thriller,90,USA,5.6,6.0,5,15,0,2,0,2
36929,Spasi i sochrani,Salva e custodisci,1989,Drammatico,168,URSS,7.3,7.8,7,19,0,1,4,1
36930,No Country for Old Men,Non è un paese per vecchi,2007,Drammatico,122,USA,8.2,8.34,8,784,1,4,4,4
36931,Grindhouse. Death Proof,Grindhouse. A prova di morte,2007,Thriller,122,USA,6.8,6.85,7,593,2,2,2,3
36932,We Own the Night,I padroni della notte,2007,Poliziesco,117,USA,7.2,7.28,7,293,1,3,2,4
36933,Paranoid Park,Paranoid Park,2007,Drammatico,85,USA,7.1,7.13,7,190,1,2,4,2
36934,AD project,AD project,2006,Fantascienza,96,Italia,4.9,4.4,5,8,0,2,0,1
36935,Luz silenciosa,Luz silenciosa,2007,Drammatico,142,Messico,8.0,8.13,8,35,1,1,3,1
36936,Le scaphandre et le papillon,Lo scafandro e la farfalla,2007,Drammatico,112,"Francia, USA",7.4,7.13,8,158,1,2,3,2
36937,Strandvaskaren,Drowning Ghost - Oscure presenze,2004,Horror,100,Svezia,3.9,3.67,4,21,0,0,0,0
36938,Les chansons d'amour,Les chansons d'amour,2007,Commedia,95,Francia,7.0,7.0,7,13,0,0,0,0
36939,Une vieille maÎtresse,Une vieille maÎtresse,2007,Drammatico,114,Francia,6.1,6.5,6,6,0,0,0,0
36940,Patrick,Patrick,1979,Horror,112,Australia,5.8,5.71,6,17,0,3,0,3
36941,Promise Me This,Promettilo!,2007,Commedia,130,Francia,6.2,6.0,6,24,3,4,3,2
36942,Quando c'era lui... caro lei,Quando c'era lui... caro lei,1978,Commedia,94,Italia,4.1,3.2,5,18,1,1,0,0
36943,Persepolis,Persepolis,2007,Animazione,95,"Francia, USA",7.8,7.48,8,219,3,4,4,2
36947,Import Export,Import Export,2007,Drammatico,135,Austria,7.6,8.11,7,26,0,2,3,1
36948,Auf der anderen Seite,Ai confini del Paradiso,2007,Drammatico,122,"Germania, Turchia",7.7,8.0,7,89,0,3,3,3
36949,The Man from London,L'uomo di Londra,2007,Drammatico,132,Ungheria,7.8,8.18,7,75,0,3,0,4
36951,"4 luni, 3 saptamâni si 2 zile",4 mesi 3 settimane 2 giorni,2007,Drammatico,113,Romania,7.9,8.19,8,214,1,3,4,3
36952,Aleksandra,Alexandra,2007,Drammatico,92,Russia,7.4,7.06,8,51,0,1,3,0
36953,Love letter,Love letter,1995,Drammatico,117,Giappone,8.0,8.0,8,4,0,0,0,0
36954,Izgnanie,Izgnanie,2007,Drammatico,150,Russia,7.6,6.0,9,10,0,0,0,0
36957,Soom,Soffio,2007,Drammatico,84,Corea del Sud,6.9,7.0,7,82,2,4,4,3
36958,Milyang,Secret Sunshine,2007,Drammatico,142,Corea del Sud,7.6,7.7,7,41,0,2,4,3
36959,My Blueberry Nights,Un bacio romantico,2007,Sentimentale,111,"Hong Kong, Cina, Francia",6.3,5.94,7,139,0,2,1,2
36960,Mogari no mori,The Mourning Forest,2007,Drammatico,97,Giappone,6.8,7.0,7,6,0,0,0,0
36962,L'âge des ténèbres,L'età barbarica,2007,Commedia,155,Canada,6.5,6.8,6,66,3,2,3,1
36963,Sicko,Sicko,2007,Documentario,120,USA,7.5,7.33,8,154,3,3,4,1
36964,Ocean's Thirteen,Ocean's 13,2007,Azione,122,USA,6.1,6.35,6,224,2,2,0,2
36966,Boarding Gate,Boarding Gate,2007,Thriller,105,Francia,5.2,5.5,5,7,0,2,3,3
36967,Go Go Tales,Go Go Tales,2007,Grottesco,96,"Italia, USA",4.8,4.71,5,74,2,2,1,0
36968,U2 3D,U2 3D,2007,Musicale,85,USA,7.3,8.0,7,4,0,3,0,0
36971,Boxes,Boxes,2007,Drammatico,100,Francia,7.0,8.0,6,4,0,1,3,0
36975,The 11th Hour,The Eleventh Hour. L'undicesima ora,2007,Documentario,91,USA,7.7,8.0,7,10,0,2,4,0
36977,The Challenge,Due gemelle quasi famose,2003,Commedia,92,USA,2.5,2.0,3,3,2,2,0,0
36979,Confessions of a Teenage Drama Queen,Quanto è difficile essere teenager!,2004,Commedia,81,USA,5.0,4.5,5,7,2,2,0,1
36980,If Only,If Only,2004,Thriller,92,"USA, Gran Bretagna",4.1,3.0,5,20,1,2,0,1
36981,"Jane Doe: Yes, I Remember It Well",Jane Doe. Memoria infallibile,2006,Thriller,89,USA,2.8,4.0,2,3,0,2,0,2
36983,Abu Raykhan Beruni,Stanza rossa del potere,1974,Biografico,143,URSS,5.8,6.0,6,5,0,2,3,1
36985,Shade,Shade. Carta vincente,2003,Thriller,101,USA,4.5,4.0,5,35,1,2,0,2
36986,Spartacus,Spartaco il gladiatore,2004,Drammatico,152,USA,5.6,6.0,5,9,0,2,0,2
36988,Jenifer,Jenifer. Istinto assassino,2005,Horror,58,USA,5.7,5.62,6,87,0,3,0,3
36993,The Namesake,Il destino nel nome,2006,Drammatico,122,"India, USA",5.8,5.0,7,31,0,2,3,1
36994,The Darwin Awards,The Darwin Awards,2006,Commedia,94,USA,5.6,5.67,5,71,2,2,0,1
36995,Cardiofitness,Cardiofitness,2006,Commedia,82,Italia,3.6,2.86,4,32,1,2,0,1
36996,Turistas,Turistas,2006,Horror,93,USA,5.2,5.08,5,151,0,3,2,3
36997,The Ugly Duckling and Me!,Nome in codice: brutto anatroccolo,2006,Animazione,90,"Francia, Germania, Irlanda, Gran Bretagna, Danimarca",5.2,6.0,4,7,2,2,0,1
36998,The U.S. vs. John Lennon,U.S.A. contro John Lennon,2006,Documentario,99,USA,7.0,7.0,7,36,0,3,2,2
37004,Mahangar,La grande città,1963,Drammatico,130,India,8.3,8.4,8,14,0,2,3,1
37006,Deer Woman,Masters of Horror. Leggenda assassina. Deer Woman,2005,Horror,55,USA,6.5,6.4,7,44,1,3,2,0
37007,Scream of the Ants,Viaggio in India,2006,Drammatico,85,"Iran, Francia",4.4,3.75,5,14,1,1,2,1
37008,Asylum,Follia,2005,Drammatico,99,"Gran Bretagna, Irlanda",6.4,6.36,6,64,0,2,2,2
37012,Just Desserts,Solo desserts,2004,Commedia,90,USA,6.0,6.0,6,3,2,2,0,0
37014,Teenage Caveman,Adolescente delle caverne,2002,Fantascienza,88,USA,4.8,5.5,4,12,1,2,0,2
37018,Jane Doe: Ties That Bind,Jane Doe. Alibi di ferro,2007,Thriller,89,USA,4.3,6.0,3,3,0,2,0,2
37020,Gunman in the Street,Gunman in the Street,1950,Noir,88,Francia,6.0,6.0,6,5,0,2,0,2
37021,Poison,Poison,1990,Drammatico,85,USA,6.7,6.86,7,18,0,2,0,2
37025,Buio Omega,Buio Omega,1979,Horror,94,Italia,6.2,6.0,6,69,0,0,0,0
37026,A Good Night To Die,A Good Night To Die,2003,Azione,100,USA,5.7,,6,3,0,0,0,0
37028,Cámara oscura,Deadly Cargo - Terrore in mare aperto,2003,Horror,106,"Messico, Spagna",3.6,3.0,4,10,0,2,0,1
